sp|P38903|2A5D_YEAST	559292
sp|Q9SV41|2A5E_ARATH	3702
sp|A4FV68|2A5E_BOVIN	9913
sp|Q16537|2A5E_HUMAN	9606
sp|Q61151|2A5E_MOUSE	10090
sp|Q28654|2A5E_RABIT	9986
sp|Q8RW96|2A5G_ARATH	3702
sp|Q13362|2A5G_HUMAN	9606
sp|Q60996|2A5G_MOUSE	10090
sp|Q28651|2A5G_RABIT	9986
sp|Q93YV6|2A5K_ARATH	3702
sp|Q6I621|2A5K_ORYSJ	39947
sp|Q9LU89|2A5N_ARATH	3702
sp|Q8LF36|2A5T_ARATH	3702
sp|Q9LVE2|2A5Z_ARATH	3702
sp|Q38845|2AAA_ARATH	3702
sp|Q32PI5|2AAA_BOVIN	9913
sp|Q09543|2AAA_CAEEL	6239
sp|Q54QR9|2AAA_DICDI	44689
sp|P36179|2AAA_DROME	7227
sp|P30153|2AAA_HUMAN	9606
sp|Q76MZ3|2AAA_MOUSE	10090
sp|P36875|2AAA_PEA	3888
sp|P54612|2AAA_PIG	9823
sp|Q9UT08|2AAA_SCHPO	284812
sp|P31383|2AAA_YEAST	559292
sp|Q38950|2AAB_ARATH	3702
sp|P30154|2AAB_HUMAN	9606
sp|Q7TNP2|2AAB_MOUSE	10090
sp|P54613|2AAB_PIG	9823
sp|Q4QQT4|2AAB_RAT	10116
sp|Q38951|2AAG_ARATH	3702
sp|G5EDR3|2AB1_CAEEL	6239
sp|Q9XGR4|2AB2A_ARATH	3702
sp|Q5QIT3|2AB2B_ARATH	3702
sp|Q8VZQ4|2AB2C_ARATH	3702
sp|Q9SLI8|2AB2D_ARATH	3702
sp|Q84JI6|2AB2E_ARATH	3702
sp|Q38821|2ABA_ARATH	3702
sp|P53031|2ABA_CANTR	5482
sp|P36872|2ABA_DROME	7227
sp|P63151|2ABA_HUMAN	9606
sp|Q4R7Z4|2ABA_MACFA	9541
sp|Q6P1F6|2ABA_MOUSE	10090
sp|Q5Z8Z7|2ABA_ORYSJ	39947
sp|Q29090|2ABA_PIG	9823
sp|P63150|2ABA_RABIT	9986
sp|P36876|2ABA_RAT	10116
sp|Q12702|2ABA_SCHPO	284812
sp|Q00362|2ABA_YEAST	559292
sp|Q39247|2ABB_ARATH	3702
sp|Q5E9Q7|2ABB_BOVIN	9913
sp|B6VA23|2ABB_CARAU	7957
sp|Q00005|2ABB_HUMAN	9606
sp|Q4R8L3|2ABB_MACFA	9541
sp|Q6ZWR4|2ABB_MOUSE	10090
sp|A2X2K3|2ABB_ORYSI	39946
sp|Q0E2P1|2ABB_ORYSJ	39947
sp|P54614|2ABB_PIG	9823
sp|Q5R4A2|2ABB_PONAB	9601
sp|Q00006|2ABB_RABIT	9986
sp|P36877|2ABB_RAT	10116
sp|A1L3L9|2ABB_XENLA	8355
sp|Q0D2F4|2ABB_XENTR	8364
sp|Q5ZIY5|2ABD_CHICK	9031
sp|Q6NY64|2ABD_DANRE	7955
sp|Q66LE6|2ABD_HUMAN	9606
sp|Q925E7|2ABD_MOUSE	10090
sp|P56932|2ABD_RAT	10116
sp|Q7ZX64|2ABD_XENLA	8355
sp|Q6DIY3|2ABD_XENTR	8364
sp|Q9Y2T4|2ABG_HUMAN	9606
sp|Q95LP0|2ABG_MACFA	9541
sp|Q8BG02|2ABG_MOUSE	10090
sp|P50410|2ABG_RABIT	9986
sp|P97888|2ABG_RAT	10116
sp|Q10428|2AD1_SCHPO	284812
sp|P78759|2AD2_SCHPO	284812
sp|P81593|2AMD_PSEOL	301
sp|Q96356|2AP1_BRAOT	36774
sp|P0C783|2B_CMVFN	12307
sp|Q66125|2B_CMVQ	12310
sp|P14850|2B_PEBV	12294
sp|Q8UYT3|2B_TAV	12315
sp|P89679|2B_TOBSV	12318
sp|P05078|2B_TRVTC	12299
sp|P11887|2ENR_CLOTY	1519
sp|Q5FTU6|2KGR_GLUOX	290633
sp|A5CAL1|2KGR_VITVI	29760
sp|O04529|2MMP_ARATH	3702
sp|P47177|2NDP_YEAST	559292
sp|Q12723|2NPD_CYBMR	1004253
sp|Q01284|2NPD_NEUCR	367110
sp|D3DJ41|2OCL_HYDTT	608538
sp|D3DJ42|2OCS_HYDTT	608538
sp|P48391|2PS_GERHY	18101
sp|P15457|2SS1_ARATH	3702
sp|P04403|2SS1_BEREX	3645
sp|P01091|2SS1_BRANA	3708
sp|P84782|2SS1_BRAOA	3714
sp|P84529|2SS1_BRARC	93385
sp|P80351|2SS1_CAPMA	13395
sp|Q9XHP1|2SS1_SESIN	4182
sp|P15458|2SS2_ARATH	3702
sp|P0C8Y8|2SS2_BEREX	3645
sp|P01090|2SS2_BRANA	3708
sp|P30233|2SS2_CAPMA	13395
sp|P15459|2SS3_ARATH	3702
sp|P80208|2SS3_BRANA	3708
sp|P80352|2SS3_CAPMA	13395
sp|P15460|2SS4_ARATH	3702
sp|P17333|2SS4_BRANA	3708
sp|P80353|2SS4_CAPMA	13395
sp|Q9FH31|2SS5_ARATH	3702
sp|P15461|2SS5_HELAN	4232
sp|P23110|2SS8_HELAN	4232
sp|P27740|2SSB_BRANA	3708
sp|P09893|2SSE_BRANA	3708
sp|P24565|2SSI_BRANA	3708
sp|P26986|2SSL_PICGL	3330
sp|B3EWN4|2SSL_RICCO	3988
sp|Q39649|2SS_CUCMA	3661
sp|P84576|2SS_CUCMO	3662
sp|Q2PS07|2SS_FAGES	3617
sp|P17718|2SS_MATST	3277
sp|P01089|2SS_RICCO	3988
sp|P19594|2SS_SOYBN	3847
sp|P86783|2SS_TAROF	50225
sp|Q89705|3001L_ASFB7	10498
sp|P0C9K5|3001L_ASFK5	561445
sp|P0C9K6|3001L_ASFM2	10500
sp|P0C9K7|3001L_ASFP4	561443
sp|P0C9K4|3001L_ASFWA	561444
sp|Q89554|3002R_ASFB7	10498
sp|P0C9K9|3002R_ASFK5	561445
sp|P0C9L0|3002R_ASFM2	10500
sp|P0C9L1|3002R_ASFP4	561443
sp|P0C9K8|3002R_ASFWA	561444
sp|P0C9L3|3003L_ASFM2	10500
sp|A0A097SRX3|3004L_ASFB7	10498
sp|P0C9L6|3004L_ASFM2	10500
sp|Q91FM4|300R_IIV6	176652
sp|Q91FM3|301L_IIV6	176652
sp|Q91FL6|308L_IIV6	176652
sp|V5QRX7|3098A_MYCTU	83332
sp|V5QPS4|3098B_MYCTU	83332
sp|Q91FL2|312R_IIV6	176652
sp|Q91FL1|313L_IIV6	176652
sp|Q91FK9|315L_IIV6	176652
sp|Q91FK7|317L_IIV6	176652
sp|Q91FK2|322R_IIV6	176652
sp|Q91FJ9|325L_IIV6	176652
sp|P84027|32C7_ANCSP	280265
sp|Q91FJ2|332L_IIV6	176652
sp|A9CB92|33K_ADES1	189830
sp|Q7M3V1|33VP_CHENC	132888
sp|Q91FI4|340R_IIV6	176652
sp|Q2J7H0|3418_FRACC	106370
sp|Q91FI1|343L_IIV6	176652
sp|Q91FH8|346R_IIV6	176652
sp|Q91FH6|348R_IIV6	176652
sp|P83064|34KD_BACCE	1396
sp|P65638|34KD_MYCBO	233413
sp|Q04959|34KD_MYCPA	262316
sp|P9WIR8|34KD_MYCTO	83331
sp|P9WIR9|34KD_MYCTU	83332
sp|A5U697|35KD_MYCTA	419947
sp|P9WHP4|35KD_MYCTO	83331
sp|P9WHP5|35KD_MYCTU	83332
sp|Q7NXD4|35NBP_CHRVO	243365
sp|P0C9P4|36010_ASFK5	561445
sp|Q65122|36010_ASFM2	10500
sp|P0C9P5|36010_ASFP4	561443
sp|P0C9P3|36010_ASFWA	561444
sp|P0C9P7|36011_ASFK5	561445
sp|Q65123|36011_ASFM2	10500
sp|P0C9P8|36011_ASFP4	561443
sp|P0C9P6|36011_ASFWA	561444
sp|P0C9Q0|36012_ASFK5	561445
sp|Q65125|36012_ASFM2	10500
sp|P0C9Q1|36012_ASFP4	561443
sp|P0C9P9|36012_ASFWA	561444
sp|P0C9Q3|36013_ASFK5	561445
sp|Q65126|36013_ASFM2	10500
sp|P0C9Q4|36013_ASFP4	561443
sp|P0C9Q2|36013_ASFWA	561444
sp|P0C9Q6|36014_ASFK5	561445
sp|Q65127|36014_ASFM2	10500
sp|P0C9Q7|36014_ASFP4	561443
sp|P0C9Q5|36014_ASFWA	561444
sp|Q65141|36015_ASFB7	10498
sp|P0C9Q9|36015_ASFK5	561445
sp|P0C9R1|36015_ASFM2	10500
sp|P0C9R0|36015_ASFP4	561443
sp|P0C9Q8|36015_ASFWA	561444
sp|P23163|36016_ASFB7	10498
sp|P0C9R3|36016_ASFK5	561445
sp|Q65258|36016_ASFM2	10500
sp|P0C9R4|36016_ASFP4	561443
sp|P0C9R2|36016_ASFWA	561444
sp|Q65211|36018_ASFB7	10498
sp|P0C9R7|36018_ASFP4	561443
sp|P0C9R5|36018_ASFWA	561444
sp|P23164|36019_ASFB7	10498
sp|P0C9R9|36019_ASFK5	561445
sp|P0C9S0|36019_ASFP4	561443
sp|P0C9R8|36019_ASFWA	561444
sp|P23167|3601L_ASFB7	10498
sp|P0C9L9|3601L_ASFK5	561445
sp|P0C9M0|3601L_ASFP4	561443
sp|P0C9L8|3601L_ASFWA	561444
sp|P23168|36020_ASFB7	10498
sp|P0C9S1|36021_ASFK5	561445
sp|P0C9S3|36021_ASFM2	10500
sp|P0C9S2|36021_ASFP4	561443
sp|Q65269|36022_ASFM2	10500
sp|P23166|3602L_ASFB7	10498
sp|P0C9M1|3602L_ASFK5	561445
sp|P0C9M2|3602L_ASFP4	561443
sp|P0C9M3|3602L_ASFWA	561444
sp|P23165|3603L_ASFB7	10498
sp|P0C9M5|3603L_ASFK5	561445
sp|P0C9M7|3603L_ASFM2	10500
sp|P0C9M6|3603L_ASFP4	561443
sp|P0C9M4|3603L_ASFWA	561444
sp|P0C9M9|3604L_ASFK5	561445
sp|P26712|3604L_ASFL5	10499
sp|P0C9N1|3604L_ASFM2	10500
sp|P0C9N0|3604L_ASFP4	561443
sp|P0C9M8|3604L_ASFWA	561444
sp|Q65133|3605L_ASFB7	10498
sp|P26711|3605L_ASFL5	10499
sp|P0C9N2|3605L_ASFP4	561443
sp|P0C9N3|3606L_ASFK5	561445
sp|P0C9N4|3606L_ASFM2	10500
sp|P0C9N5|3607L_ASFK5	561445
sp|P23162|3608L_ASFB7	10498
sp|P0C9N7|3608L_ASFK5	561445
sp|P0C9N9|3608L_ASFM2	10500
sp|P0C9N8|3608L_ASFP4	561443
sp|P0C9N6|3608L_ASFWA	561444
sp|Q65137|3609L_ASFB7	10498
sp|P0C9P1|3609L_ASFK5	561445
sp|Q65121|3609L_ASFM2	10500
sp|P0C9P2|3609L_ASFP4	561443
sp|P0C9P0|3609L_ASFWA	561444
sp|Q91FG3|361L_IIV6	176652
sp|Q91FF8|366R_IIV6	176652
sp|Q91FF6|368R_IIV6	176652
sp|D7UER1|36DKM_PSEPU	303
sp|Q91FF1|373L_IIV6	176652
sp|Q91FF0|374R_IIV6	176652
sp|Q91FE9|375R_IIV6	176652
sp|Q91FE0|384L_IIV6	176652
sp|Q91FD9|385L_IIV6	176652
sp|Q91FD6|388R_IIV6	176652
sp|Q91FD5|389L_IIV6	176652
sp|P24745|38K_NPVAC	46015
sp|A7B3K3|3AHDP_RUMGV	411470
sp|C8WMP0|3AHD_EGGLE	479437
sp|Q39371|3AP1_BRAOL	3712
sp|Q9ZWB4|3AT1_ARATH	3702
sp|Q9LR73|3AT2_ARATH	3702
sp|Q9MBC1|3AT_PERFR	48386
sp|C8WJW0|3BHD1_EGGLE	479437
sp|C8WGQ3|3BHD2_EGGLE	479437
sp|A7AZH2|3BHDP_RUMGV	411470
sp|P19871|3BHD_COMTE	285
sp|P14060|3BHS1_HUMAN	9606
sp|P27365|3BHS1_MACMU	9544
sp|Q60555|3BHS1_MESAU	10036
sp|P24815|3BHS1_MOUSE	10090
sp|P22071|3BHS1_RAT	10116
sp|P26439|3BHS2_HUMAN	9606
sp|Q64421|3BHS2_MESAU	10036
sp|P26149|3BHS2_MOUSE	10090
sp|P22072|3BHS2_RAT	10116
sp|O35296|3BHS3_MESAU	10036
sp|P26150|3BHS3_MOUSE	10090
sp|Q61767|3BHS4_MOUSE	10090
sp|Q62878|3BHS4_RAT	10116
sp|Q61694|3BHS5_MOUSE	10090
sp|P27364|3BHS5_RAT	10116
sp|O35469|3BHS6_MOUSE	10090
sp|Q9H2F3|3BHS7_HUMAN	9606
sp|Q9EQC1|3BHS7_MOUSE	10090
sp|O35048|3BHS7_RAT	10116
sp|P33794|3BHST_VAR67	587200
sp|P14893|3BHS_BOVIN	9913
sp|Q5IFP1|3BHS_CANLF	9615
sp|Q67477|3BHS_FOWPN	928301
sp|O46516|3BHS_HORSE	9796
sp|P9WQP6|3BHS_MYCTO	83331
sp|P9WQP7|3BHS_MYCTU	83332
sp|Q9N119|3BHS_PIG	9823
sp|O57245|3BHS_VACCA	126794
sp|P21097|3BHS_VACCC	10249
sp|P26670|3BHS_VACCW	10254
sp|Q89187|3BHS_VAR67	587200
sp|Q9Y3L3|3BP1_HUMAN	9606
sp|P55194|3BP1_MOUSE	10090
sp|D3ZFJ3|3BP1_RAT	10116
sp|P78314|3BP2_HUMAN	9606
sp|Q06649|3BP2_MOUSE	10090
sp|Q9V785|3BP5H_DROME	7227
sp|Q0V8K7|3BP5L_BOVIN	9913
sp|Q7L8J4|3BP5L_HUMAN	9606
sp|Q99LH9|3BP5L_MOUSE	10090
sp|Q5R9X9|3BP5L_PONAB	9601
sp|Q5U584|3BP5L_XENLA	8355
sp|A4IH82|3BP5L_XENTR	8364
sp|O60239|3BP5_HUMAN	9606
sp|Q9Z131|3BP5_MOUSE	10090
sp|Q91Y80|3BP5_RAT	10116
sp|Q84SM8|3CAR1_PICAB	3329
sp|C7ASI9|3CAR1_PICGL	3330
sp|F1CKI6|3CAR1_PICSI	3332
sp|F1CKI8|3CAR2_PICSI	3332
sp|F1CKI9|3CAR3_PICSI	3332
sp|P37046|3CP1_STRS9	72594
sp|P85078|3CP2_STRSQ	1931
sp|B0XQT1|3DHQ1_ASPFC	451804
sp|B8NIM4|3DHQ1_ASPFN	332952
sp|Q6MYX3|3DHQ1_ASPFU	330879
sp|Q0D131|3DHQ1_ASPTN	341663
sp|C7ZKL6|3DHQ1_NECH7	660122
sp|A1D2R0|3DHQ1_NEOFI	331117
sp|B0XZU3|3DHQ2_ASPFC	451804
sp|B8NXI4|3DHQ2_ASPFN	332952
sp|Q4WZ01|3DHQ2_ASPFU	330879
sp|P0CI63|3DHQ2_ASPTN	341663
sp|C7Z622|3DHQ2_NECH7	660122
sp|A1D5T7|3DHQ2_NEOFI	331117
sp|Q59087|3DHQ_ACIAD	62977
sp|A1CPW7|3DHQ_ASPCL	344612
sp|Q2U2Z2|3DHQ_ASPOR	510516
sp|A6S694|3DHQ_BOTFB	332648
sp|Q59Z17|3DHQ_CANAL	237561
sp|B9WC12|3DHQ_CANDC	573826
